적용연도,HSK10,MTI6,산업20
2026,7411100000,622260,비철금속
2026,7411210000,622260,비철금속
2026,7411221000,622260,비철금속
2026,7411222000,622260,비철금속
2026,7411291000,622260,비철금속
2026,7411299000,622260,비철금속
2026,7412100000,622270,비철금속
2026,7412200000,622270,비철금속
2026,7413000000,841520,전기기기
2026,7415101000,622900,비철금속
2026,7415109000,622900,비철금속
2026,7415210000,622900,비철금속
2026,7415290000,622900,비철금속
2026,7415330000,622900,비철금속
2026,7415390000,622900,비철금속
2026,7418101000,516150,생활용품
2026,7418109010,516150,생활용품
2026,7418109020,516150,생활용품
2026,7418109030,516150,생활용품
2026,7418109091,516150,생활용품
2026,7418109099,516150,생활용품
2026,7418201000,516150,생활용품
2026,7418202000,516150,생활용품
2026,7419200000,622900,비철금속
2026,7419801010,622900,비철금속
2026,7419801090,622900,비철금속
2026,7419802000,761400,일반기계
2026,7419809000,622900,비철금속
2026,7501100000,623110,비철금속
2026,7501201010,623110,비철금속
2026,7501201090,623110,비철금속
2026,7501209010,623110,비철금속
2026,7501209090,623110,비철금속
2026,7502101000,623120,비철금속
2026,7502109000,623120,비철금속
2026,7502200000,623120,비철금속
2026,7503000000,623130,비철금속
2026,7504001000,623210,비철금속
2026,7504002000,623210,비철금속
2026,7505110000,623220,비철금속
2026,7505120000,623220,비철금속
2026,7505210000,623220,비철금속
2026,7505220000,623220,비철금속
2026,7506101000,623240,비철금속
2026,7506102000,623230,비철금속
2026,7506201000,623240,비철금속
2026,7506202000,623230,비철금속
2026,7507110000,623250,비철금속
2026,7507120000,623250,비철금속
2026,7507200000,623260,비철금속
2026,7508100000,623900,비철금속
2026,7508901000,623900,비철금속
2026,7508902010,623900,비철금속
2026,7508902020,623900,비철금속
2026,7508909000,623900,비철금속
2026,7601100000,621110,비철금속
2026,7601201000,621110,비철금속
2026,7601202000,621110,비철금속
2026,7601209000,621110,비철금속
2026,7602001000,621120,비철금속
2026,7602009000,621120,비철금속
2026,7603100000,621210,비철금속
2026,7603201000,621210,비철금속
2026,7603202000,621210,비철금속
2026,7604101000,621220,비철금속
2026,7604102010,621220,비철금속
2026,7604102090,621220,비철금속
2026,7604210000,621220,비철금속
2026,7604291000,621220,비철금속
2026,7604299000,621220,비철금속
2026,7605110000,621230,비철금속
2026,7605190000,621230,비철금속
2026,7605210000,621230,비철금속
2026,7605290000,621230,비철금속
2026,7606111000,621240,비철금속
2026,7606119000,621240,비철금속
2026,7606120000,621240,비철금속
2026,7606911000,621240,비철금속
2026,7606919000,621240,비철금속
2026,7606920000,621240,비철금속
2026,7607111000,621250,비철금속
2026,7607119000,621250,비철금속
2026,7607191000,621250,비철금속
2026,7607199000,621250,비철금속
2026,7607201000,621250,비철금속
2026,7607209000,621250,비철금속
2026,7608100000,621260,비철금속
2026,7608200000,621260,비철금속
2026,7609000000,621270,비철금속
2026,7610100000,621310,비철금속
2026,7610901000,621310,비철금속
2026,7610908000,621310,비철금속
2026,7610909000,621310,비철금속
2026,7611000000,621320,비철금속
2026,7612100000,621320,비철금속
2026,7612901000,621320,비철금속
2026,7612909010,621320,비철금속
2026,7612909020,621320,비철금속
2026,7612909030,621320,비철금속
2026,7613001000,621320,비철금속
2026,7613002000,621320,비철금속
2026,7614100000,621400,비철금속
2026,7614900000,621400,비철금속
2026,7615101000,516160,생활용품
2026,7615109010,516160,생활용품
2026,7615109020,516160,생활용품
2026,7615109030,516160,생활용품
2026,7615109090,516160,생활용품
2026,7615201000,516160,생활용품
2026,7615202000,516160,생활용품
2026,7616100000,621900,비철금속
2026,7616910000,621900,비철금속
2026,7616991000,621900,비철금속
2026,7616999010,621900,비철금속
2026,7616999020,621900,비철금속
2026,7616999090,621900,비철금속
2026,7801101000,625110,비철금속
2026,7801109000,625110,비철금속
2026,7801910000,625110,비철금속
2026,7801991000,625110,비철금속
2026,7801992010,625110,비철금속
2026,7801992090,625110,비철금속
2026,7802000000,625120,비철금속
2026,7804111000,625240,비철금속
2026,7804112000,625230,비철금속
2026,7804190000,625240,비철금속
2026,7804201000,625220,비철금속
2026,7804202000,625220,비철금속
2026,7806001000,625900,비철금속
2026,7806002000,625900,비철금속
2026,7806003010,625210,비철금속
2026,7806003030,625210,비철금속
2026,7806004000,625250,비철금속
2026,7806009000,625900,비철금속
2026,7901110000,626110,비철금속
2026,7901120000,626110,비철금속
2026,7901201000,626110,비철금속
2026,7901209000,626110,비철금속
2026,7902000000,626120,비철금속
2026,7903100000,626210,비철금속
2026,7903901000,626210,비철금속
2026,7903902000,626210,비철금속
2026,7904001000,626220,비철금속
2026,7904002000,626220,비철금속
2026,7904003000,626220,비철금속
2026,7905001000,626230,비철금속
2026,7905002000,626240,비철금속
2026,7907001000,626900,비철금속
2026,7907002010,626250,비철금속
2026,7907002020,626260,비철금속
2026,7907009010,626900,비철금속
2026,7907009090,626900,비철금속
2026,8001100000,627110,비철금속
2026,8001200000,627110,비철금속
2026,8002000000,627120,비철금속
2026,8003001010,627220,비철금속
2026,8003001090,627220,비철금속
2026,8003002010,627220,비철금속
2026,8003002090,627220,비철금속
2026,8007001000,627900,비철금속
2026,8007002000,627230,비철금속
2026,8007003010,627240,비철금속
2026,8007003021,627210,비철금속
2026,8007003022,627210,비철금속
2026,8007009000,627900,비철금속
2026,8101100000,628190,비철금속
2026,8101940000,628110,비철금속
2026,8101960000,628190,비철금속
2026,8101970000,628110,비철금속
2026,8101991010,628190,비철금속
2026,8101991020,628190,비철금속
2026,8101991030,628190,비철금속
2026,8101991040,628190,비철금속
2026,8101999010,628190,비철금속
2026,8101999090,628190,비철금속
2026,8102100000,628290,비철금속
2026,8102940000,628210,비철금속
2026,8102951000,628290,비철금속
2026,8102952000,628290,비철금속
2026,8102953000,628290,비철금속
2026,8102954000,628290,비철금속
2026,8102961000,628290,비철금속
2026,8102969000,628290,비철금속
2026,8102970000,628210,비철금속
2026,8102990000,628290,비철금속
2026,8103201000,629000,비철금속
2026,8103202000,629000,비철금속
2026,8103300000,629000,비철금속
2026,8103910000,629000,비철금속
2026,8103990000,629000,비철금속
2026,8104110000,624110,비철금속
2026,8104190000,624110,비철금속
2026,8104200000,624120,비철금속
2026,8104301000,624900,비철금속
2026,8104302000,624900,비철금속
2026,8104901000,624200,비철금속
2026,8104909000,624200,비철금속
2026,8105201000,629000,비철금속
2026,8105202000,629000,비철금속
2026,8105203000,629000,비철금속
2026,8105300000,629000,비철금속
2026,8105900000,629000,비철금속
2026,8106101000,629000,비철금속
2026,8106103000,629000,비철금속
2026,8106109000,629000,비철금속
2026,8106901000,629000,비철금속
2026,8106903000,629000,비철금속
2026,8106909000,629000,비철금속
2026,8108201000,629000,비철금속
2026,8108202000,629000,비철금속
2026,8108300000,629000,비철금속
2026,8108901000,629000,비철금속
2026,8108902000,629000,비철금속
2026,8108909000,629000,비철금속
2026,8109210000,629000,비철금속
2026,8109290000,629000,비철금속
2026,8109310000,629000,비철금속
2026,8109390000,629000,비철금속
2026,8109911010,629000,비철금속
2026,8109911020,629000,비철금속
2026,8109911030,629000,비철금속
2026,8109911090,629000,비철금속
2026,8109919000,629000,비철금속
2026,8109991010,629000,비철금속
2026,8109991020,629000,비철금속
2026,8109991030,629000,비철금속
2026,8109991090,629000,비철금속
2026,8109999000,629000,비철금속
2026,8110100000,629000,비철금속
2026,8110200000,629000,비철금속
2026,8110900000,629000,비철금속
2026,8111000000,628300,비철금속
2026,8112120000,629000,비철금속
2026,8112130000,629000,비철금속
2026,8112190000,629000,비철금속
2026,8112210000,629000,비철금속
2026,8112220000,629000,비철금속
2026,8112290000,629000,비철금속
2026,8112310000,629000,비철금속
2026,8112390000,629000,비철금속
2026,8112410000,629000,비철금속
2026,8112490000,629000,비철금속
2026,8112510000,629000,비철금속
2026,8112520000,629000,비철금속
2026,8112590000,629000,비철금속
2026,8112610000,629000,비철금속
2026,8112690000,629000,비철금속
2026,8112921000,629000,비철금속
2026,8112922000,629000,비철금속
2026,8112923000,629000,비철금속
2026,8112925000,629000,비철금속
2026,8112926000,629000,비철금속
2026,8112929000,629000,비철금속
2026,8112991000,629000,비철금속
2026,8112992000,629000,비철금속
2026,8112993000,629000,비철금속
2026,8112995000,629000,비철금속
2026,8112996000,629000,비철금속
2026,8112999000,629000,비철금속
2026,8113000000,629000,비철금속
2026,8201100000,763700,일반기계
2026,8201300000,763700,일반기계
2026,8201400000,763700,일반기계
2026,8201500000,763270,일반기계
2026,8201600000,763270,일반기계
2026,8201901000,763700,일반기계
2026,8201909000,763700,일반기계
2026,8202101000,763110,일반기계
2026,8202109000,763110,일반기계
2026,8202200000,763110,일반기계
2026,8202310000,763110,일반기계
2026,8202391000,763110,일반기계
2026,8202392010,763300,일반기계
2026,8202392090,763300,일반기계
2026,8202393000,763110,일반기계
2026,8202399000,763110,일반기계
2026,8202400000,763110,일반기계
2026,8202911000,763110,일반기계
2026,8202919000,763110,일반기계
2026,8202991000,763110,일반기계
2026,8202999000,763110,일반기계
2026,8203100000,763210,일반기계
2026,8203201000,763220,일반기계
2026,8203202000,763220,일반기계
2026,8203203000,763220,일반기계
2026,8203209000,763220,일반기계
2026,8203300000,763220,일반기계
2026,8203401000,763230,일반기계
2026,8203402000,763230,일반기계
2026,8203403000,763230,일반기계
2026,8203409000,763230,일반기계
2026,8204110000,763240,일반기계
2026,8204120000,763240,일반기계
2026,8204200000,763240,일반기계
2026,8205101000,763290,일반기계
2026,8205109000,763290,일반기계
2026,8205200000,763260,일반기계
2026,8205300000,763290,일반기계
2026,8205400000,763250,일반기계
2026,8205510000,763290,일반기계
2026,8205591000,763300,일반기계
2026,8205593000,763290,일반기계
2026,8205599000,763290,일반기계
2026,8205600000,763900,일반기계
2026,8205701000,763900,일반기계
2026,8205702000,763900,일반기계
2026,8205709000,763900,일반기계
2026,8205903000,763290,일반기계
2026,8205909000,763290,일반기계
2026,8206000000,763290,일반기계
2026,8207130000,763120,일반기계
2026,8207191000,763120,일반기계
2026,8207199000,763120,일반기계
2026,8207201000,762900,일반기계
2026,8207202000,762900,일반기계
2026,8207300000,762100,일반기계
2026,8207401000,763130,일반기계
2026,8207402000,763130,일반기계
2026,8207501010,763140,일반기계
2026,8207501090,763140,일반기계
2026,8207502000,763140,일반기계
2026,8207509000,763140,일반기계
2026,8207601000,763150,일반기계
2026,8207603000,763150,일반기계
2026,8207609000,763150,일반기계
2026,8207701000,763160,일반기계
2026,8207702000,763160,일반기계
2026,8207703000,763160,일반기계
2026,8207704000,763160,일반기계
2026,8207709000,763160,일반기계
2026,8207801000,763190,일반기계
2026,8207809000,763190,일반기계
2026,8207901000,763300,일반기계
2026,8207909000,763190,일반기계
2026,8208100000,763110,일반기계
2026,8208200000,763110,일반기계
2026,8208300000,763110,일반기계
2026,8208400000,763110,일반기계
2026,8208900000,763110,일반기계
2026,8209001010,763190,일반기계
2026,8209001050,763190,일반기계
2026,8209001090,763190,일반기계
2026,8209002010,763190,일반기계
2026,8209002090,763190,일반기계
2026,8210001000,715110,일반기계
2026,8210002000,715110,일반기계
2026,8210004000,715110,일반기계
2026,8210005000,715110,일반기계
2026,8210008000,715110,일반기계
2026,8210009000,715120,일반기계
2026,8211100000,629000,비철금속
2026,8211910000,516290,생활용품
2026,8212100000,511060,생활용품
2026,8212200000,511060,생활용품
2026,8212900000,511060,생활용품
2026,8213001000,763270,일반기계
2026,8213002010,763270,일반기계
2026,8213002020,763270,일반기계
2026,8213002090,763270,일반기계
2026,8213003000,521220,생활용품
2026,8213009000,763270,일반기계
2026,8214101000,515130,생활용품
2026,8214109000,515130,생활용품
2026,8214200000,521220,생활용품
2026,8215100000,516290,생활용품
2026,8215200000,516290,생활용품
2026,8215910000,516290,생활용품
2026,8215991000,516210,생활용품
2026,8215992000,516220,생활용품
2026,8215993000,516290,생활용품
2026,8215995000,516290,생활용품
2026,8215999000,516290,생활용품
2026,8302491000,529000,생활용품
2026,8302499000,529000,생활용품
2026,8302500000,529000,생활용품
2026,8302600000,719290,일반기계
2026,8304000000,515190,생활용품
2026,8305100000,515190,생활용품
2026,8305200000,515190,생활용품
2026,8305900000,515190,생활용품
2026,8306100000,529000,생활용품
2026,8306210000,525900,생활용품
2026,8306290000,525900,생활용품
2026,8306301000,525900,생활용품
2026,8306302000,529000,생활용품
2026,8401100000,841110,전기기기
2026,8401200000,841110,전기기기
2026,8401400000,841110,전기기기
2026,8402110000,751320,일반기계
2026,8402120000,751320,일반기계
2026,8402191000,751320,일반기계
2026,8402199000,751320,일반기계
2026,8402200000,751320,일반기계
2026,8402901000,751340,일반기계
2026,8402902000,751340,일반기계
2026,8403101000,751330,일반기계
2026,8403103000,751330,일반기계
2026,8403109000,751330,일반기계
2026,8403900000,751340,일반기계
2026,8404101000,751340,일반기계
2026,8404102000,751340,일반기계
2026,8404103000,751340,일반기계
2026,8404104000,751340,일반기계
2026,8404109000,751340,일반기계
2026,8404200000,751340,일반기계
