대시보드품목,조회HS,국가코드,국가,기준월,HS코드,품목명,수출액_USD,수입액_USD,수출중량_KG,수입중량_KG,무역수지_USD
자동차부품,8708,BH,바레인,2025-06-01,870880,서스펜션 시스템(suspension system)과 그 부분품[쇼크업소버(shock-absorber)를 포함한다],29,0,1,0,29
자동차부품,8708,BH,바레인,2025-06-01,870891,방열기와 그 부분품,256,0,8,0,256
자동차부품,8708,BH,바레인,2025-06-01,870899,기타,7669,12,11596,11,7657
자동차부품,8708,BM,버뮤다,2025-06-01,870899,기타,206,0,12,0,206
자동차부품,8708,BN,브루나이,2025-06-01,870810,완충기와 그 부분품,1406,0,209,0,1406
자동차부품,8708,BN,브루나이,2025-06-01,870821,안전벨트,34,0,6,0,34
자동차부품,8708,BN,브루나이,2025-06-01,870829,기타,5498,0,726,0,5498
자동차부품,8708,BN,브루나이,2025-06-01,870830,제동장치와 그 부분품,32816,0,5552,0,32816
자동차부품,8708,BN,브루나이,2025-06-01,870850,"차동장치를 갖춘 구동 차축(그 밖의 동력전달장치의 부분품과 구성품을 갖추었는지는 상관없다), 비구동 차축, 그 부분품",456,0,106,0,456
자동차부품,8708,BN,브루나이,2025-06-01,870870,로드 휠(road wheel)과 그 부분품ㆍ부속품,1321,0,130,0,1321
자동차부품,8708,BN,브루나이,2025-06-01,870880,서스펜션 시스템(suspension system)과 그 부분품[쇼크업소버(shock-absorber)를 포함한다],10200,0,1349,0,10200
자동차부품,8708,BN,브루나이,2025-06-01,870891,방열기와 그 부분품,78,0,1,0,78
자동차부품,8708,BN,브루나이,2025-06-01,870892,"소음기(머플러), 배기관, 그 부분품",364,0,35,0,364
자동차부품,8708,BN,브루나이,2025-06-01,870893,클러치와 그 부분품,62,0,6,0,62
자동차부품,8708,BN,브루나이,2025-06-01,870894,운전대ㆍ스티어링칼럼(steering column)ㆍ운전박스와 그 부분품,3248,0,348,0,3248
자동차부품,8708,BN,브루나이,2025-06-01,870899,기타,65284,0,5804,0,65284
자동차부품,8708,BO,볼리비아,2025-06-01,870893,클러치와 그 부분품,30725,0,4281,0,30725
자동차부품,8708,BO,볼리비아,2025-06-01,870894,운전대ㆍ스티어링칼럼(steering column)ㆍ운전박스와 그 부분품,251,0,10,0,251
자동차부품,8708,BO,볼리비아,2025-06-01,870899,기타,25127,0,1825,0,25127
자동차부품,8708,BR,브라질,2025-06-01,870810,완충기와 그 부분품,14401,3104,1294,3,11297
자동차부품,8708,BR,브라질,2025-06-01,870821,안전벨트,691412,0,76136,0,691412
자동차부품,8708,BR,브라질,2025-06-01,870829,기타,3973275,26248,399878,553,3947027
자동차부품,8708,BR,브라질,2025-06-01,870830,제동장치와 그 부분품,919449,7234,104164,647,912215
자동차부품,8708,BR,브라질,2025-06-01,870840,기어박스와 그 부분품,28533458,182658,2334589,2175,28350800
자동차부품,8708,BR,브라질,2025-06-01,870850,"차동장치를 갖춘 구동 차축(그 밖의 동력전달장치의 부분품과 구성품을 갖추었는지는 상관없다), 비구동 차축, 그 부분품",1565741,19700,255598,197,1546041
자동차부품,8708,BR,브라질,2025-06-01,870870,로드 휠(road wheel)과 그 부분품ㆍ부속품,856096,0,128302,0,856096
자동차부품,8708,BR,브라질,2025-06-01,870880,서스펜션 시스템(suspension system)과 그 부분품[쇼크업소버(shock-absorber)를 포함한다],494068,1190,73546,36,492878
자동차부품,8708,BR,브라질,2025-06-01,870891,방열기와 그 부분품,79871,0,6496,0,79871
자동차부품,8708,BR,브라질,2025-06-01,870892,"소음기(머플러), 배기관, 그 부분품",3599,0,291,0,3599
자동차부품,8708,BR,브라질,2025-06-01,870893,클러치와 그 부분품,1069687,3721,137074,202,1065966
자동차부품,8708,BR,브라질,2025-06-01,870894,운전대ㆍ스티어링칼럼(steering column)ㆍ운전박스와 그 부분품,1032993,366,95280,0,1032627
자동차부품,8708,BR,브라질,2025-06-01,870895,팽창 시스템을 갖춘 안전 에어백과 그 부분품,63370,0,5206,0,63370
자동차부품,8708,BR,브라질,2025-06-01,870899,기타,12790047,25962,1107467,465,12764085
자동차부품,8708,BT,부탄,2025-06-01,870880,서스펜션 시스템(suspension system)과 그 부분품[쇼크업소버(shock-absorber)를 포함한다],33,0,1,0,33
자동차부품,8708,BT,부탄,2025-06-01,870893,클러치와 그 부분품,188,0,19,0,188
자동차부품,8708,BT,부탄,2025-06-01,870899,기타,4308,0,136,0,4308
자동차부품,8708,BW,보츠와나,2025-06-01,870899,기타,87,0,1,0,87
자동차부품,8708,CA,캐나다,2025-06-01,870810,완충기와 그 부분품,786238,190377,33100,4652,595861
자동차부품,8708,CA,캐나다,2025-06-01,870821,안전벨트,14402,0,990,0,14402
자동차부품,8708,CA,캐나다,2025-06-01,870822,"이 류의 소호주 제1호에서 규정한 전방 윈드스크린(윈드쉴드), 후방 창문과 그 밖의 창문",5690,19878,757,1091,-14188
자동차부품,8708,CA,캐나다,2025-06-01,870829,기타,1889635,483921,169558,19697,1405714
자동차부품,8708,CA,캐나다,2025-06-01,870830,제동장치와 그 부분품,1152312,9401,74475,946,1142911
자동차부품,8708,CA,캐나다,2025-06-01,870840,기어박스와 그 부분품,2442793,1933,562741,35,2440860
자동차부품,8708,CA,캐나다,2025-06-01,870850,"차동장치를 갖춘 구동 차축(그 밖의 동력전달장치의 부분품과 구성품을 갖추었는지는 상관없다), 비구동 차축, 그 부분품",916030,4395,98215,228,911635
자동차부품,8708,CA,캐나다,2025-06-01,870870,로드 휠(road wheel)과 그 부분품ㆍ부속품,107287,21,17613,0,107266
자동차부품,8708,CA,캐나다,2025-06-01,870880,서스펜션 시스템(suspension system)과 그 부분품[쇼크업소버(shock-absorber)를 포함한다],2033588,40613,361357,984,1992975
자동차부품,8708,CA,캐나다,2025-06-01,870891,방열기와 그 부분품,50884,105,2856,1,50779
자동차부품,8708,CA,캐나다,2025-06-01,870892,"소음기(머플러), 배기관, 그 부분품",201028,7463,12335,255,193565
자동차부품,8708,CA,캐나다,2025-06-01,870893,클러치와 그 부분품,1391964,0,223196,0,1391964
자동차부품,8708,CA,캐나다,2025-06-01,870894,운전대ㆍ스티어링칼럼(steering column)ㆍ운전박스와 그 부분품,238365,1086,41880,22,237279
자동차부품,8708,CA,캐나다,2025-06-01,870895,팽창 시스템을 갖춘 안전 에어백과 그 부분품,2549,223,50,11,2326
자동차부품,8708,CA,캐나다,2025-06-01,870899,기타,4851288,472625,513018,15193,4378663
자동차부품,8708,CD,콩고민주공화국,2025-06-01,870829,기타,220,0,4,0,220
자동차부품,8708,CD,콩고민주공화국,2025-06-01,870899,기타,1000,0,5,0,1000
자동차부품,8708,CG,콩고,2025-06-01,870899,기타,829,0,40,0,829
자동차부품,8708,CH,스위스,2025-06-01,870810,완충기와 그 부분품,0,18,0,0,-18
자동차부품,8708,CH,스위스,2025-06-01,870829,기타,2000,61644,9,1266,-59644
자동차부품,8708,CH,스위스,2025-06-01,870830,제동장치와 그 부분품,3182,30,16,0,3152
자동차부품,8708,CH,스위스,2025-06-01,870840,기어박스와 그 부분품,0,768,0,6,-768
자동차부품,8708,CH,스위스,2025-06-01,870850,"차동장치를 갖춘 구동 차축(그 밖의 동력전달장치의 부분품과 구성품을 갖추었는지는 상관없다), 비구동 차축, 그 부분품",472,0,487,0,472
자동차부품,8708,CH,스위스,2025-06-01,870870,로드 휠(road wheel)과 그 부분품ㆍ부속품,247,0,12,0,247
자동차부품,8708,CH,스위스,2025-06-01,870891,방열기와 그 부분품,0,29,0,1,-29
자동차부품,8708,CH,스위스,2025-06-01,870899,기타,1473,9799,18,125,-8326
자동차부품,8708,CI,코트디봐르,2025-06-01,870899,기타,67582,0,50601,0,67582
자동차부품,8708,CL,칠레,2025-06-01,870810,완충기와 그 부분품,38819,0,1195,0,38819
자동차부품,8708,CL,칠레,2025-06-01,870821,안전벨트,9875,0,91,0,9875
자동차부품,8708,CL,칠레,2025-06-01,870822,"이 류의 소호주 제1호에서 규정한 전방 윈드스크린(윈드쉴드), 후방 창문과 그 밖의 창문",1777,0,372,0,1777
자동차부품,8708,CL,칠레,2025-06-01,870829,기타,265684,0,19525,0,265684
자동차부품,8708,CL,칠레,2025-06-01,870830,제동장치와 그 부분품,112933,0,17024,0,112933
자동차부품,8708,CL,칠레,2025-06-01,870840,기어박스와 그 부분품,23854,3501,1481,62,20353
자동차부품,8708,CL,칠레,2025-06-01,870850,"차동장치를 갖춘 구동 차축(그 밖의 동력전달장치의 부분품과 구성품을 갖추었는지는 상관없다), 비구동 차축, 그 부분품",759,0,58,0,759
자동차부품,8708,CL,칠레,2025-06-01,870870,로드 휠(road wheel)과 그 부분품ㆍ부속품,14489,0,1381,0,14489
자동차부품,8708,CL,칠레,2025-06-01,870880,서스펜션 시스템(suspension system)과 그 부분품[쇼크업소버(shock-absorber)를 포함한다],142817,0,20023,0,142817
자동차부품,8708,CL,칠레,2025-06-01,870891,방열기와 그 부분품,14383,0,651,0,14383
자동차부품,8708,CL,칠레,2025-06-01,870892,"소음기(머플러), 배기관, 그 부분품",2803,0,86,0,2803
자동차부품,8708,CL,칠레,2025-06-01,870893,클러치와 그 부분품,1079278,0,152536,0,1079278
자동차부품,8708,CL,칠레,2025-06-01,870894,운전대ㆍ스티어링칼럼(steering column)ㆍ운전박스와 그 부분품,85061,0,9912,0,85061
자동차부품,8708,CL,칠레,2025-06-01,870899,기타,2278267,861,263889,11,2277406
자동차부품,8708,CM,카메룬,2025-06-01,870899,기타,88,0,1850,0,88
자동차부품,8708,CN,중국,2025-06-01,870810,완충기와 그 부분품,252965,1210067,60317,139659,-957102
자동차부품,8708,CN,중국,2025-06-01,870821,안전벨트,8401,1138357,924,87283,-1129956
자동차부품,8708,CN,중국,2025-06-01,870822,"이 류의 소호주 제1호에서 규정한 전방 윈드스크린(윈드쉴드), 후방 창문과 그 밖의 창문",79859,5050222,6936,614332,-4970363
자동차부품,8708,CN,중국,2025-06-01,870829,기타,6884698,22911741,1399312,1728590,-16027043
자동차부품,8708,CN,중국,2025-06-01,870830,제동장치와 그 부분품,3682483,14467244,422023,3760707,-10784761
자동차부품,8708,CN,중국,2025-06-01,870840,기어박스와 그 부분품,27332972,36016809,2683325,2707478,-8683837
자동차부품,8708,CN,중국,2025-06-01,870850,"차동장치를 갖춘 구동 차축(그 밖의 동력전달장치의 부분품과 구성품을 갖추었는지는 상관없다), 비구동 차축, 그 부분품",7721486,11730254,791784,2662281,-4008768
자동차부품,8708,CN,중국,2025-06-01,870870,로드 휠(road wheel)과 그 부분품ㆍ부속품,26380,33760197,11827,8287091,-33733817
자동차부품,8708,CN,중국,2025-06-01,870880,서스펜션 시스템(suspension system)과 그 부분품[쇼크업소버(shock-absorber)를 포함한다],13784666,10761130,970373,1760369,3023536
자동차부품,8708,CN,중국,2025-06-01,870891,방열기와 그 부분품,1030532,2446957,68511,249072,-1416425
자동차부품,8708,CN,중국,2025-06-01,870892,"소음기(머플러), 배기관, 그 부분품",48583,1104867,6482,240522,-1056284
자동차부품,8708,CN,중국,2025-06-01,870893,클러치와 그 부분품,4600796,956412,517402,125130,3644384
자동차부품,8708,CN,중국,2025-06-01,870894,운전대ㆍ스티어링칼럼(steering column)ㆍ운전박스와 그 부분품,2379273,17700357,292993,1158385,-15321084
자동차부품,8708,CN,중국,2025-06-01,870895,팽창 시스템을 갖춘 안전 에어백과 그 부분품,1535221,27447890,196259,1851430,-25912669
자동차부품,8708,CN,중국,2025-06-01,870899,기타,8715930,25658742,902325,2374737,-16942812
자동차부품,8708,CO,콜롬비아,2025-06-01,870810,완충기와 그 부분품,198,0,15,0,198
자동차부품,8708,CO,콜롬비아,2025-06-01,870821,안전벨트,72,0,0,0,72
자동차부품,8708,CO,콜롬비아,2025-06-01,870822,"이 류의 소호주 제1호에서 규정한 전방 윈드스크린(윈드쉴드), 후방 창문과 그 밖의 창문",8034,0,622,0,8034
자동차부품,8708,CO,콜롬비아,2025-06-01,870829,기타,50167,0,3358,0,50167
자동차부품,8708,CO,콜롬비아,2025-06-01,870830,제동장치와 그 부분품,153404,0,28938,0,153404
자동차부품,8708,CO,콜롬비아,2025-06-01,870840,기어박스와 그 부분품,14699,0,971,0,14699
자동차부품,8708,CO,콜롬비아,2025-06-01,870850,"차동장치를 갖춘 구동 차축(그 밖의 동력전달장치의 부분품과 구성품을 갖추었는지는 상관없다), 비구동 차축, 그 부분품",39059,0,5018,0,39059
자동차부품,8708,CO,콜롬비아,2025-06-01,870870,로드 휠(road wheel)과 그 부분품ㆍ부속품,2024,0,389,0,2024
자동차부품,8708,CO,콜롬비아,2025-06-01,870880,서스펜션 시스템(suspension system)과 그 부분품[쇼크업소버(shock-absorber)를 포함한다],123368,0,18198,0,123368
자동차부품,8708,CO,콜롬비아,2025-06-01,870891,방열기와 그 부분품,5251,0,192,0,5251
자동차부품,8708,CO,콜롬비아,2025-06-01,870893,클러치와 그 부분품,753280,0,103044,0,753280
자동차부품,8708,CO,콜롬비아,2025-06-01,870894,운전대ㆍ스티어링칼럼(steering column)ㆍ운전박스와 그 부분품,80362,0,12311,0,80362
자동차부품,8708,CO,콜롬비아,2025-06-01,870895,팽창 시스템을 갖춘 안전 에어백과 그 부분품,239,0,1,0,239
자동차부품,8708,CO,콜롬비아,2025-06-01,870899,기타,1649544,0,86579,0,1649544
자동차부품,8708,CR,코스타리카,2025-06-01,870810,완충기와 그 부분품,254,0,3,0,254
자동차부품,8708,CR,코스타리카,2025-06-01,870821,안전벨트,2365,0,10,0,2365
자동차부품,8708,CR,코스타리카,2025-06-01,870829,기타,1551,0,46,0,1551
자동차부품,8708,CR,코스타리카,2025-06-01,870830,제동장치와 그 부분품,5299,0,956,0,5299
자동차부품,8708,CR,코스타리카,2025-06-01,870870,로드 휠(road wheel)과 그 부분품ㆍ부속품,934,0,20,0,934
자동차부품,8708,CR,코스타리카,2025-06-01,870880,서스펜션 시스템(suspension system)과 그 부분품[쇼크업소버(shock-absorber)를 포함한다],63995,105,6497,16,63890
자동차부품,8708,CR,코스타리카,2025-06-01,870893,클러치와 그 부분품,94274,0,12163,0,94274
자동차부품,8708,CR,코스타리카,2025-06-01,870894,운전대ㆍ스티어링칼럼(steering column)ㆍ운전박스와 그 부분품,45452,0,4740,0,45452
자동차부품,8708,CR,코스타리카,2025-06-01,870899,기타,241239,78,39618,1,241161
자동차부품,8708,CU,쿠바,2025-06-01,870899,기타,118978,0,13805,0,118978
자동차부품,8708,CV,카보 베르데,2025-06-01,870899,기타,17,0,0,0,17
자동차부품,8708,CW,큐라소,2025-06-01,870829,기타,943,0,119,0,943
자동차부품,8708,CW,큐라소,2025-06-01,870830,제동장치와 그 부분품,3458,0,545,0,3458
자동차부품,8708,CW,큐라소,2025-06-01,870850,"차동장치를 갖춘 구동 차축(그 밖의 동력전달장치의 부분품과 구성품을 갖추었는지는 상관없다), 비구동 차축, 그 부분품",152,0,10,0,152
자동차부품,8708,CW,큐라소,2025-06-01,870870,로드 휠(road wheel)과 그 부분품ㆍ부속품,784,0,89,0,784
자동차부품,8708,CW,큐라소,2025-06-01,870880,서스펜션 시스템(suspension system)과 그 부분품[쇼크업소버(shock-absorber)를 포함한다],3786,0,608,0,3786
자동차부품,8708,CW,큐라소,2025-06-01,870891,방열기와 그 부분품,115,0,3,0,115
자동차부품,8708,CW,큐라소,2025-06-01,870893,클러치와 그 부분품,1207,0,81,0,1207
자동차부품,8708,CW,큐라소,2025-06-01,870894,운전대ㆍ스티어링칼럼(steering column)ㆍ운전박스와 그 부분품,459,0,54,0,459
자동차부품,8708,CW,큐라소,2025-06-01,870895,팽창 시스템을 갖춘 안전 에어백과 그 부분품,181,0,1,0,181
자동차부품,8708,CW,큐라소,2025-06-01,870899,기타,7436,0,717,0,7436
자동차부품,8708,CY,사이프러스,2025-06-01,870830,제동장치와 그 부분품,66,0,0,0,66
자동차부품,8708,CY,사이프러스,2025-06-01,870850,"차동장치를 갖춘 구동 차축(그 밖의 동력전달장치의 부분품과 구성품을 갖추었는지는 상관없다), 비구동 차축, 그 부분품",540,0,8,0,540
자동차부품,8708,CY,사이프러스,2025-06-01,870899,기타,450,28,6,4,422
자동차부품,8708,CZ,체코공화국,2025-06-01,870810,완충기와 그 부분품,490902,268062,128781,5786,222840
자동차부품,8708,CZ,체코공화국,2025-06-01,870821,안전벨트,274535,21483,28598,130,253052
